Utterance,Speaker,Dialogue_ID,Start_Time,End_Time,Wav_Path,Video_Path,Emotion
Or not.,Ses01M_script02_2_M054,Ses01M_script02_2,539.5758,542.2691,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M054.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script02_2.avi,neu
"Well, what of it?",Ses01M_script03_2_F006,Ses01M_script03_2,53.59,55.883,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F006.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,neu
"No, thank you.",Ses01M_script03_2_F010,Ses01M_script03_2,83.71,86.14,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F010.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,neu
"I'll have a little, I think.",Ses01M_script03_2_M012,Ses01M_script03_2,85.71,89.075,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M012.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,neu
I don't see why you want any you already had two glasses.,Ses01M_script03_2_F011,Ses01M_script03_2,88.63,92.38,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F011.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Oh, you know no particular reason besides they are very small glasses.",Ses01M_script03_2_M013,Ses01M_script03_2,91.68,97.8825,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M013.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,neu
"Really, Amanda.",Ses01M_script03_2_M016,Ses01M_script03_2,125.46,127.4,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M016.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,fru
"Don't be stupid, what?",Ses01M_script03_2_F015,Ses01M_script03_2,127.08,129.84,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F015.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Nothing.,Ses01M_script03_2_M017,Ses01M_script03_2,129.9327,133.3025,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M017.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,fru
Are you going out somewhere dear?,Ses01M_script03_2_M018,Ses01M_script03_2,135.3979,138.18,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M018.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,neu
Well it's a woman's duty to allure the man. Watch me a minute will you?,Ses01M_script03_2_F017,Ses01M_script03_2,145.58,151.59,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F017.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"You know, it's a pity you didn't have any more brandy. It would have made you just a little less disagreeable.",Ses01M_script03_2_M022,Ses01M_script03_2,165.1863,171.71,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M022.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"You know what?  You snap, you snap, you snap you're like a little adder.",Ses01M_script03_2_M023,Ses01M_script03_2,179.22,184.3684,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M023.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Nonsense.  They have a bag of venom behind of fangs and they snap.,Ses01M_script03_2_M024,Ses01M_script03_2,186.5,192.15,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M024.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
They sting.,Ses01M_script03_2_F022,Ses01M_script03_2,191.37,193.1525,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F022.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"I don't care.  I don't care, do you understand?  I don't mind if they bark and they roll about like hoops.",Ses01M_script03_2_F023,Ses01M_script03_2,193.1875,200.3318,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F023.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Did you see much of Peter Burden after our divorce?,Ses01M_script03_2_M025,Ses01M_script03_2,200.0078,203.75,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M025.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Yes, I did quite a lot.",Ses01M_script03_2_F024,Ses01M_script03_2,202.97,206.04,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F024.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
I suppose you let him just kiss you or good deal more than too.,Ses01M_script03_2_M026,Ses01M_script03_2,205.08,209.0,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M026.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Oh, mind you own business.",Ses01M_script03_2_F025,Ses01M_script03_2,207.47,209.67,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F025.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"I suppose you two had a riotous time, huh?  No restrain at all, very enjoyable, he never had much any how.",Ses01M_script03_2_M027,Ses01M_script03_2,209.17,215.83,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M027.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"You're quite insufferable, I expect it's because you're drunk.",Ses01M_script03_2_F026,Ses01M_script03_2,215.02,218.77,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F026.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
I am not in the least bit drunk.,Ses01M_script03_2_M028,Ses01M_script03_2,218.25,221.07,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M028.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
You always had a weak head.,Ses01M_script03_2_F027,Ses01M_script03_2,220.25,222.7,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F027.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
I think I told you once before that I had three minute liquor glasses the whole evening long.  A Child of two cannot get drunk on that.,Ses01M_script03_2_M029,Ses01M_script03_2,222.01,231.2375,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M029.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"On the contrary, a child two could get violently drunk on only one glass of brandy.",Ses01M_script03_2_F028,Ses01M_script03_2,230.58,236.68,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F028.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Oh very, very interesting Amanda.  How about the child of uh... four, six or maybe nine---you know, we could work up a splendid little debate about it, you know?  Intemperate tots.",Ses01M_script03_2_M030,Ses01M_script03_2,236.11,248.5725,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M030.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Shut up.,Ses01M_script03_2_F029,Ses01M_script03_2,243.27,245.2725,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F029.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Not very funny darling.  Why don't you have some more brandy?,Ses01M_script03_2_F030,Ses01M_script03_2,248.08,251.59,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F030.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
That's a very good idea I think I will.,Ses01M_script03_2_M031,Ses01M_script03_2,250.63,253.98,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M031.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Would you uh...turn that off please? You're going to wake the people upstairs.,Ses01M_script03_2_M032,Ses01M_script03_2,255.0051,260.83,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M032.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Why?,Ses01M_script03_2_F031,Ses01M_script03_2,258.3,259.52,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F031.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Well then you'll wake the people downstairs.,Ses01M_script03_2_M033,Ses01M_script03_2,264.13,266.6825,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M033.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
They are away in Tunis.,Ses01M_script03_2_F033,Ses01M_script03_2,266.24,268.77,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F033.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
This is no time a year for Tunis.,Ses01M_script03_2_M034,Ses01M_script03_2,268.76,271.9275,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M034.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Turn it on again, please.",Ses01M_script03_2_F034,Ses01M_script03_2,272.51,275.34,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F034.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
I will do no such thing.,Ses01M_script03_2_M035,Ses01M_script03_2,274.83,277.8275,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M035.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Very well if you insist on being boorish and idiotic.,Ses01M_script03_2_F035,Ses01M_script03_2,277.35,282.36,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F035.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Turn it off. It's driving me mad.,Ses01M_script03_2_M036,Ses01M_script03_2,282.59,286.43,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M036.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
I won't.,Ses01M_script03_2_F036,Ses01M_script03_2,284.39,286.05,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F036.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Turn it off.,Ses01M_script03_2_M037,Ses01M_script03_2,287.64,291.195,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M037.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Stop it. No. Go away.,Ses01M_script03_2_F037,Ses01M_script03_2,290.75,293.34,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F037.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Amanda listen. Listen.,Ses01M_script03_2_M038,Ses01M_script03_2,292.49,294.575,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M038.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"listen Oh I'm sick and tired of listening to you, you damn sadistic bully.",Ses01M_script03_2_F038,Ses01M_script03_2,293.36,298.53,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F038.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
That's very amusing indeed.,Ses01M_script03_2_M039,Ses01M_script03_2,297.92,300.08,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M039.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Oh you're cruel you're...you're...I hate you, I hate you. Go away. You're conceited. You're overbearing. You're utterly impossible.",Ses01M_script03_2_F039,Ses01M_script03_2,299.63,309.01,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F039.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"You...You're an evil minded, self-centered little wench and I never want to see you again.",Ses01M_script03_2_M040,Ses01M_script03_2,304.27,311.85,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M040.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
This is the end do you hear me?  Finally and forever.,Ses01M_script03_2_F040,Ses01M_script03_2,311.8125,316.71,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F040.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
You're not going like this.,Ses01M_script03_2_M041,Ses01M_script03_2,316.79,319.08,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M041.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Oh yes I am...Oh yes I am. Let go of me. You let go. You...urgh...You're a cruel friend. I loathe and I hate you. Marry you again...Ha...Never, never, never, never. I hope you die in torment. You beast.",Ses01M_script03_2_F041,Ses01M_script03_2,318.4,337.32,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_F041.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
No you're not.,Ses01M_script03_2_M042,Ses01M_script03_2,319.13,320.85,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M042.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
Shut up. Shut up. I wouldn't marry you again if you came crawling back to me on a bended knee. You are an evil tempered little vampire and I never want to see you again as long as I live.,Ses01M_script03_2_M043,Ses01M_script03_2,321.52,335.77,./dataset/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script03_2/Ses01M_script03_2_M043.wav,./dataset/IEMOCAP_full_release/Session1/dialog/avi/DivX/Ses01M_script03_2.avi,ang
"Hi. Excuse me.  Um, I'd like to put in this application for my registration.",Ses02F_impro01_F000,Ses02F_impro01,5.3661,9.615,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F000.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,neu
Hi.,Ses02F_impro01_M000,Ses02F_impro01,5.8186,7.252999999999999,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M000.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,neu
"Okay.  Let me see here.  Um, we need--we need your original birth certificate.",Ses02F_impro01_M001,Ses02F_impro01,9.8327,15.9334,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M001.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,neu
Right.  Well.  We still need it.,Ses02F_impro01_M002,Ses02F_impro01,20.5395,23.2318,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M002.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,neu
No it doesn't say it on the form.,Ses02F_impro01_F003,Ses02F_impro01,30.713,32.8369,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F003.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
"I mean it just says that you need some form of identification, but it doesn't say what kind of identification.",Ses02F_impro01_F004,Ses02F_impro01,32.8981,37.88,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F004.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
I mean if I had known--I would have brought it.,Ses02F_impro01_F005,Ses02F_impro01,38.0286,40.3056,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F005.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
um Sorry.,Ses02F_impro01_M004,Ses02F_impro01,38.1175,39.5783,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M004.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,neu
"Okay.  Um, I'm sorry but I--I can't help you.  You're gonna have to go back and uh...",Ses02F_impro01_M005,Ses02F_impro01,40.4471,45.0994,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M005.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
"Look, I've been waiting in line for a really long time.  I mean, you've seen how long it is.",Ses02F_impro01_F006,Ses02F_impro01,45.0441,50.0436,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F006.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
It's lunch hour.,Ses02F_impro01_F007,Ses02F_impro01,50.0639,51.9832,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F007.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
Right.  It's the D.M.V..,Ses02F_impro01_M006,Ses02F_impro01,50.0639,51.963,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M006.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
"I know, it gets long, but I can't do anything without your--do you have Social Security card, maybe?",Ses02F_impro01_M007,Ses02F_impro01,51.9832,57.8604,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_M007.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
"Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.",Ses02F_impro01_F008,Ses02F_impro01,57.5135,66.671,./dataset/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F008.wav,./dataset/IEMOCAP_full_release/Session2/dialog/avi/DivX/Ses02F_impro01.avi,fru
